psp,txn_id,order_id,operation_type,engine_status,engine_at,provider_ref,provider_type,provider_status,provider_at,currency,engine_amount,provider_amount,engine_in_period,provider_in_period,engine_usd,provider_usd,cause,diff_usd,cause_bucket
paypal_us,TXN-100588,ORD-500588,SALE,declined,2026-06-18 12:40:42,1R75YAHY66VE7K3KS,Website Payment,Denied,2026-06-18 13:10:42,USD,4.99,4.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-101318,ORD-501318,SALE,settled,2026-06-16 09:26:04,1S3QN4FDWMC846FUY,Website Payment,Completed,2026-06-16 09:26:04,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100853,ORD-500853,SALE,settled,2026-06-20 17:10:13,21PZHCQBDU6F5YD2X,Website Payment,Completed,2026-06-20 17:10:13,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100580,ORD-500580,SALE,settled,2026-06-19 19:59:33,2JPMMVK03S7D5ZDVQ,Website Payment,Completed,2026-06-19 19:59:33,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101809,ORD-501809,SALE,settled,2026-06-23 08:23:06,3APVGNYDE5RPBRMMC,Website Payment,Completed,2026-06-23 08:23:06,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100471,ORD-500471,SALE,settled,2026-06-17 18:01:48,3MZRYE654R5S6YL6S,Website Payment,Completed,2026-06-17 18:01:48,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100905,ORD-500905,SALE,settled,2026-06-29 08:09:19,3T4ZZ06H6LNMKEU63,Website Payment,Completed,2026-06-29 08:09:19,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100278,ORD-500278,SALE,settled,2026-06-19 11:48:50,3YJDKXH1347J9Z6CL,Website Payment,Completed,2026-06-19 11:48:50,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101261,ORD-501261,SALE,settled,2026-06-12 09:52:54,4J7YKDTYXK40B3FKF,Website Payment,Completed,2026-06-12 09:52:54,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100324,ORD-500324,SALE,settled,2026-06-29 19:07:38,4WAQZLMB6GPFLY2WW,Website Payment,Completed,2026-06-29 19:07:38,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101188,ORD-501188,SALE,settled,2026-06-04 19:08:38,58P04VSEVB4TRKY0D,Website Payment,Completed,2026-06-04 19:08:38,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101157,ORD-501157,SALE,settled,2026-06-15 16:45:34,5DSKQXAQBJ4CX4HV8,Website Payment,Completed,2026-06-15 16:45:34,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101709,ORD-501709,SALE,settled,2026-06-25 11:05:27,5P1NFVBBG1VBN3GJJ,Website Payment,Completed,2026-06-25 11:05:27,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101552,ORD-501552,SALE,settled,2026-06-28 17:20:33,5SGP8QJKGG6SQZBLD,Website Payment,Completed,2026-06-28 17:20:33,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100100,ORD-500100,SALE,settled,2026-06-05 18:26:23,6DFH0GFMDN7CPX9ZS,Website Payment,Completed,2026-06-05 18:26:23,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100857,ORD-500857,SALE,declined,2026-06-15 14:53:34,6L9TR41K3V1JNM4J0,Website Payment,Denied,2026-06-15 15:23:34,USD,9.99,9.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-101889,ORD-501889,SALE,settled,2026-06-11 15:32:17,6RN3L122WVR0JVTNT,Website Payment,Completed,2026-06-11 15:32:17,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101990,ORD-501990,SALE,settled,2026-06-04 19:04:13,7BEJSKB7CW5ZWDUF3,Website Payment,Completed,2026-06-04 19:04:13,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101519,ORD-501519,SALE,settled,2026-06-02 12:52:03,7Z91DXM8RX9V8EAAT,Website Payment,Completed,2026-06-02 12:52:03,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-107800,ORD-500889,REFUND,settled,2026-06-18 10:35:43,81F66788AK0M3WLYF,Refund,Refunded,2026-06-18 10:35:43,USD,4.99,-4.99,true,true,-4.99,-4.99,matched,0.00,matched
paypal_us,TXN-101465,ORD-501465,SALE,settled,2026-06-04 19:21:04,8DPB3E5KHFKN8M52Z,Website Payment,Completed,2026-06-04 19:21:04,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100643,ORD-500643,SALE,settled,2026-06-20 10:13:32,8HX664V93ZZSX6YN8,Website Payment,Completed,2026-06-20 10:13:32,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100529,ORD-500529,SALE,declined,2026-06-27 15:18:20,8JH6LFDHP135WW9ZB,Website Payment,Denied,2026-06-27 15:48:20,USD,9.99,9.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-100994,ORD-500994,SALE,settled,2026-06-27 16:58:00,8K2L4C4B58EXZ4VM4,Website Payment,Completed,2026-06-27 16:58:00,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101642,ORD-501642,SALE,settled,2026-06-20 18:00:06,919B6ZX2KJGZVFSLL,Website Payment,Completed,2026-06-20 18:00:06,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100514,ORD-500514,SALE,settled,2026-06-25 11:50:59,95MDFJV5UUYHMU04T,Website Payment,Completed,2026-06-25 11:50:59,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100730,ORD-500730,SALE,settled,2026-06-29 19:34:01,960LVPYWPMEG7XLP9,Website Payment,Completed,2026-06-29 19:34:01,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100962,ORD-500962,SALE,declined,2026-06-09 11:18:27,98YFFTRD7TBBQ8YYL,Website Payment,Denied,2026-06-09 11:48:27,USD,24.99,24.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-101398,ORD-501398,SALE,settled,2026-06-01 09:52:02,9E1DVH6MCZSE794PQ,Website Payment,Completed,2026-06-01 09:52:02,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101227,ORD-501227,SALE,settled,2026-06-16 15:26:19,9L4DV2FS5D5PL6S6M,Website Payment,Completed,2026-06-16 15:26:19,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100198,ORD-500198,SALE,settled,2026-06-07 10:29:33,9QCKNBHY1Q6Q9HXB4,Website Payment,Completed,2026-06-07 10:29:33,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100311,ORD-500311,SALE,settled,2026-06-06 10:29:09,9YGSV9GVXZHRSM578,Website Payment,Completed,2026-06-06 10:29:09,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100460,ORD-500460,SALE,settled,2026-06-18 13:40:07,A96DZGZ0Q3S6EGKXM,Website Payment,Completed,2026-06-18 13:40:07,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100505,ORD-500505,SALE,declined,2026-06-23 11:29:57,AA7GSXKZLZXF4PC4H,Website Payment,Denied,2026-06-23 11:59:57,USD,59.99,59.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-101667,ORD-501667,SALE,settled,2026-06-07 12:16:05,ADXVWBGLEV2EC9G60,Website Payment,Completed,2026-06-07 12:16:05,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101736,ORD-501736,SALE,settled,2026-06-09 12:23:41,AK761FGN59UTBCBZZ,Website Payment,Completed,2026-06-09 12:23:41,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100967,ORD-500967,SALE,settled,2026-06-08 10:44:37,ANQ6S64VZP7U2NXUE,Website Payment,Completed,2026-06-08 10:44:37,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101803,ORD-501803,SALE,declined,2026-06-26 13:54:26,AWFNDNS259H3WQS4R,Website Payment,Denied,2026-06-26 14:24:26,USD,24.99,24.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-100806,ORD-500806,SALE,settled,2026-06-03 10:08:30,C50QZSPHGT9Y2YTP2,Website Payment,Completed,2026-06-03 10:08:30,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101904,ORD-501904,SALE,settled,2026-06-25 18:53:24,CC62J429DMBG1DV1S,Website Payment,Completed,2026-06-25 18:53:24,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100985,ORD-500985,SALE,settled,2026-06-09 09:20:20,CCJDP3NM5DEMF9CS3,Website Payment,Completed,2026-06-09 09:20:20,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101537,ORD-501537,SALE,settled,2026-06-18 20:46:59,CPUW58R549XPFSQCG,Website Payment,Completed,2026-06-18 20:46:59,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101945,ORD-501945,SALE,settled,2026-06-07 17:17:13,D0ZU4WL1R35AYNTVD,Website Payment,Completed,2026-06-07 17:17:13,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100733,ORD-500733,SALE,settled,2026-06-03 11:12:59,D6DYP4K2G5DGCCCP4,Website Payment,Completed,2026-06-03 11:12:59,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-101594,ORD-501594,SALE,settled,2026-06-29 14:33:52,D7ZMQ4RHYLFZV2625,Website Payment,Completed,2026-06-29 14:33:52,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100462,ORD-500462,SALE,settled,2026-06-08 11:32:43,DB3NFJX1VGRUMACVA,Website Payment,Completed,2026-06-08 11:32:43,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-107824,ORD-501824,REFUND,settled,2026-06-23 16:27:12,DELWZPT0ENG4PKWP4,Refund,Refunded,2026-06-23 16:27:12,USD,5.00,-5.00,true,true,-5.00,-5.00,matched,0.00,matched
paypal_us,TXN-101960,ORD-501960,SALE,settled,2026-06-29 11:57:58,DKNWUEYW9WUPFHM2R,Website Payment,Completed,2026-06-29 11:57:58,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100544,ORD-500544,SALE,settled,2026-06-28 17:30:56,DL83RUXRRV2TL6GTZ,Website Payment,Completed,2026-06-28 17:30:56,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100846,ORD-500846,SALE,settled,2026-06-02 16:12:29,E3AHB63X94DM6QZCD,Website Payment,Completed,2026-06-02 16:12:29,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101478,ORD-501478,SALE,settled,2026-06-28 10:32:51,E4QJ6ZRDK24GU6G5G,Website Payment,Completed,2026-06-28 10:32:51,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100440,ORD-500440,SALE,settled,2026-06-10 15:13:55,E9QTF36G5WB146BD0,Website Payment,Completed,2026-06-10 15:13:55,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100598,ORD-500598,SALE,settled,2026-06-14 19:13:31,EDN730S2NCMFQSE6B,Website Payment,Completed,2026-06-14 19:13:31,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-101492,ORD-501492,SALE,settled,2026-06-08 08:27:05,EKM5YYJSGZGD2NBQM,Website Payment,Completed,2026-06-08 08:27:05,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100202,ORD-500202,SALE,settled,2026-06-01 18:01:21,EPT3WD95UNQE67WH6,Website Payment,Completed,2026-06-01 18:01:21,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101066,ORD-501066,SALE,settled,2026-06-21 08:59:15,EQLRDG3VXHUHVM1Z0,Website Payment,Completed,2026-06-21 08:59:15,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100147,ORD-500147,SALE,settled,2026-06-17 15:42:51,EUMGDEE5DBYRSE0TB,Website Payment,Completed,2026-06-17 15:42:51,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100965,ORD-500965,SALE,settled,2026-06-08 20:06:10,F5D3S7A5EWD1BJ760,Website Payment,Completed,2026-06-08 20:06:10,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100526,ORD-500526,SALE,settled,2026-06-11 18:15:14,FD2855RH5DR0Y2M8F,Website Payment,Completed,2026-06-11 18:15:14,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101672,ORD-501672,SALE,settled,2026-06-26 13:33:20,FWS6SSN71MG3KVPP2,Website Payment,Completed,2026-06-26 13:33:20,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101577,ORD-501577,SALE,settled,2026-06-29 11:57:27,G1U6NB2H8JD639C22,Website Payment,Completed,2026-06-29 11:57:27,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101007,ORD-501007,SALE,settled,2026-06-09 13:33:42,G78XUT0DM8YLR1T8A,Website Payment,Completed,2026-06-09 13:33:42,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101814,ORD-501814,SALE,settled,2026-06-16 12:26:04,GENVVFF4SA7ZZY9TB,Website Payment,Completed,2026-06-16 12:26:04,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101117,ORD-501117,SALE,settled,2026-06-11 16:39:33,GTNNTASKSCDMJY8MN,Website Payment,Completed,2026-06-11 16:39:33,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101958,ORD-501958,SALE,settled,2026-06-29 16:28:21,HA5A0G65FS552T16F,Website Payment,Completed,2026-06-29 16:28:21,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101684,ORD-501684,SALE,settled,2026-06-27 11:14:33,HK4KN3HNKZV2BAGJB,Website Payment,Completed,2026-06-27 11:14:33,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101115,ORD-501115,SALE,settled,2026-06-22 19:55:01,J37K6V4EZZKGQ91B8,Website Payment,Completed,2026-06-22 19:55:01,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101763,ORD-501763,SALE,settled,2026-06-16 19:16:31,J62HSET1U2D961UA1,Website Payment,Completed,2026-06-16 19:16:31,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100178,ORD-500178,SALE,settled,2026-06-21 14:59:40,JEJQ6TXRCLA1EHW77,Website Payment,Completed,2026-06-21 14:59:40,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-107818,ORD-501591,REFUND,settled,2026-06-28 14:12:47,JSRBF7TCUUN5QBQX3,Refund,Refunded,2026-06-28 14:12:47,USD,5.00,-5.00,true,true,-5.00,-5.00,matched,0.00,matched
paypal_us,TXN-101869,ORD-501869,SALE,settled,2026-06-01 12:12:57,JYR2R75L8BDD5UG0J,Website Payment,Completed,2026-06-01 12:12:57,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101861,ORD-501861,SALE,settled,2026-06-13 15:12:44,K5N0AJAM60NMDYEXD,Website Payment,Completed,2026-06-13 15:12:44,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101797,ORD-501797,SALE,settled,2026-06-25 18:21:32,KM2WRBUY3BDJ4EYQA,Website Payment,Completed,2026-06-25 18:21:32,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101405,ORD-501405,SALE,settled,2026-06-27 14:33:35,KM76JD3GUB6LM8DDQ,Website Payment,Completed,2026-06-27 14:33:35,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100423,ORD-500423,SALE,settled,2026-06-28 20:21:21,KYVGAE96ZC8V664JL,Website Payment,Completed,2026-06-28 20:21:21,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101010,ORD-501010,SALE,settled,2026-06-29 16:07:05,LNPR3H4HHQX4HAAEQ,Website Payment,Completed,2026-06-29 16:07:05,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101061,ORD-501061,SALE,settled,2026-06-29 08:14:34,MDEXAPQECEBR3KVD6,Website Payment,Completed,2026-06-29 08:14:34,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101392,ORD-501392,SALE,settled,2026-06-17 18:10:56,MDL2XRFXJ944ZFC08,Website Payment,Completed,2026-06-17 18:10:56,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101266,ORD-501266,SALE,declined,2026-06-05 12:40:46,N10RGHY5QYAUKRZV6,Website Payment,Denied,2026-06-05 13:10:46,USD,9.99,9.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-100057,ORD-500057,SALE,settled,2026-06-18 11:27:38,N9EC11G802Z7YXXR3,Website Payment,Completed,2026-06-18 11:27:38,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101236,ORD-501236,SALE,settled,2026-06-27 11:51:05,NC4CJCLCPUHEZ7S7Z,Website Payment,Completed,2026-06-27 11:51:05,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101695,ORD-501695,SALE,settled,2026-06-19 13:11:21,P4M3PCWQRN9XJ93SC,Website Payment,Completed,2026-06-19 13:11:21,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100642,ORD-500642,SALE,settled,2026-06-01 16:54:39,PWPZM3749Q1TCU02V,Website Payment,Completed,2026-06-01 16:54:39,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100648,ORD-500648,SALE,settled,2026-06-06 17:10:57,QV67YZTVJ38BEDZ1Q,Website Payment,Completed,2026-06-06 17:10:57,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101827,ORD-501827,SALE,settled,2026-06-13 18:16:40,RTXQ0Y4W5LW6PVAK5,Website Payment,Completed,2026-06-13 18:16:40,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100384,ORD-500384,SALE,settled,2026-06-26 08:38:56,RXEXY5KZKVYA620L7,Website Payment,Completed,2026-06-26 08:38:56,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101996,ORD-501996,SALE,settled,2026-06-15 19:45:46,RXNSVC5934PESWSLD,Website Payment,Completed,2026-06-15 19:45:46,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100591,ORD-500591,SALE,settled,2026-06-01 07:59:18,S1VNZT7ACC5E6HNYD,Website Payment,Completed,2026-06-01 07:59:18,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-101034,ORD-501034,SALE,settled,2026-06-28 16:08:35,S68TE2QBXELSCF5H9,Website Payment,Completed,2026-06-28 16:08:35,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-102031,ORD-502031,SALE,settled,2026-06-25 16:33:31,SDC0X6BDARVT17XAT,Website Payment,Completed,2026-06-25 16:33:31,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101496,ORD-501496,SALE,settled,2026-06-05 11:07:38,TDFTNVMSQ4N738SFS,Website Payment,Completed,2026-06-05 11:07:38,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101730,ORD-501730,SALE,settled,2026-06-12 13:27:19,TF0CXWXEPWN2JBTHB,Website Payment,Completed,2026-06-12 13:27:19,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101664,ORD-501664,SALE,settled,2026-06-24 11:27:25,TF7JEG9V4689WC1KW,Website Payment,Completed,2026-06-24 11:27:25,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101226,ORD-501226,SALE,settled,2026-06-07 10:45:04,TM1TUPJMDA3NKLUQV,Website Payment,Completed,2026-06-07 10:45:04,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101499,ORD-501499,SALE,settled,2026-06-06 09:34:37,UGGLDFCAYKTEN61R5,Website Payment,Completed,2026-06-06 09:34:37,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100275,ORD-500275,SALE,declined,2026-06-13 07:59:13,UYAAP2B1V8CQRSSK7,Website Payment,Denied,2026-06-13 08:29:13,USD,9.99,9.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-101905,ORD-501905,SALE,settled,2026-06-23 19:04:58,VD0SJEE0EWULEWNQK,Website Payment,Completed,2026-06-23 19:04:58,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101822,ORD-501822,SALE,declined,2026-06-24 18:32:35,VLH85B64K4B8T8HG1,Website Payment,Denied,2026-06-24 19:02:35,USD,9.99,9.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-100498,ORD-500498,SALE,settled,2026-06-21 18:55:30,VPLWK529ZAXM3CYD3,Website Payment,Completed,2026-06-21 18:55:30,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101978,ORD-501978,SALE,settled,2026-06-30 10:01:33,W11V1YUEQ08FGEU5J,Website Payment,Completed,2026-06-30 10:01:33,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101023,ORD-501023,SALE,settled,2026-06-04 11:52:16,WYHCWGUDXA1XF91C6,Website Payment,Completed,2026-06-04 11:52:16,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101370,ORD-501370,SALE,settled,2026-06-14 14:48:09,X0TVUVD4DKHXKZYWK,Website Payment,Completed,2026-06-14 14:48:09,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100104,ORD-500104,SALE,settled,2026-06-16 16:01:54,X3MAQN97F8SXYLVJJ,Website Payment,Completed,2026-06-16 16:01:54,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100772,ORD-500772,SALE,settled,2026-06-22 10:20:29,XAXAUS6UN9K4VP0JB,Website Payment,Completed,2026-06-22 10:20:29,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-101538,ORD-501538,SALE,settled,2026-06-05 12:24:06,XDH4Z29MPACBBJCW7,Website Payment,Completed,2026-06-05 12:24:06,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100322,ORD-500322,SALE,settled,2026-06-07 18:58:30,XDMMCKHTNQWR8TYF8,Website Payment,Completed,2026-06-07 18:58:30,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101974,ORD-501974,SALE,settled,2026-06-05 09:24:22,XG3S3W3NSF4BDCUZE,Website Payment,Completed,2026-06-05 09:24:22,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100923,ORD-500923,SALE,settled,2026-06-18 10:04:11,XG4Q2DUQXLWMLPYTC,Website Payment,Completed,2026-06-18 10:04:11,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-101097,ORD-501097,SALE,settled,2026-06-12 16:49:14,XT5FY0XDNLE4BBQ6P,Website Payment,Completed,2026-06-12 16:49:14,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100134,ORD-500134,SALE,settled,2026-06-05 11:29:32,XWPX1ZGW9J9QPWN6L,Website Payment,Completed,2026-06-05 11:29:32,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101981,ORD-501981,SALE,settled,2026-06-10 16:14:57,Y1M0SR9RQ7DZHAGMC,Website Payment,Completed,2026-06-10 16:14:57,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101256,ORD-501256,SALE,settled,2026-06-03 13:01:14,Y2KE9BVWAM5GSWQ4E,Website Payment,Completed,2026-06-03 13:01:14,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100850,ORD-500850,SALE,settled,2026-06-16 18:01:32,YCTRV7FX22QGFPWA8,Website Payment,Completed,2026-06-16 18:01:32,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100903,ORD-500903,SALE,settled,2026-06-14 09:49:21,YE80KGMPP5NEC1C5G,Website Payment,Completed,2026-06-14 09:49:21,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101422,ORD-501422,SALE,settled,2026-06-25 16:59:24,YJUFGSHNRN4M3LR5L,Website Payment,Completed,2026-06-25 16:59:24,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101290,ORD-501290,SALE,settled,2026-06-27 12:09:29,YMDA66A825GEU1XAM,Website Payment,Completed,2026-06-27 12:09:29,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100159,ORD-500159,SALE,settled,2026-06-24 12:13:07,YTRX9KR4Y0A4MJQA2,Website Payment,Completed,2026-06-24 12:13:07,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100624,ORD-500624,SALE,settled,2026-06-14 17:55:07,ZJNJD1AQASNX6T6W4,Website Payment,Completed,2026-06-14 17:55:07,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100868,ORD-500868,SALE,settled,2026-06-24 17:43:10,ZL9N5Q1CDTQP8VBKB,Website Payment,Completed,2026-06-24 17:43:10,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101100,ORD-501100,SALE,settled,2026-06-11 14:42:39,ZNZC5QXK3607RVMTN,Website Payment,Completed,2026-06-11 14:42:39,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100154,ORD-500154,SALE,settled,2026-06-28 14:36:09,ZREXZFGD8M04C6L8J,Website Payment,Completed,2026-06-28 14:36:09,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
