psp,txn_id,order_id,operation_type,provider_ref,currency,cause,corrected_from,engine_usd,provider_usd,corrected_usd,correction_usd
paypal_us,TXN-100591,ORD-500591,SALE,S1VNZT7ACC5E6HNYD,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101034,ORD-501034,SALE,S68TE2QBXELSCF5H9,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-102031,ORD-502031,SALE,SDC0X6BDARVT17XAT,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101496,ORD-501496,SALE,TDFTNVMSQ4N738SFS,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101730,ORD-501730,SALE,TF0CXWXEPWN2JBTHB,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101664,ORD-501664,SALE,TF7JEG9V4689WC1KW,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101226,ORD-501226,SALE,TM1TUPJMDA3NKLUQV,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101499,ORD-501499,SALE,UGGLDFCAYKTEN61R5,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100275,ORD-500275,SALE,UYAAP2B1V8CQRSSK7,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101905,ORD-501905,SALE,VD0SJEE0EWULEWNQK,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101822,ORD-501822,SALE,VLH85B64K4B8T8HG1,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100498,ORD-500498,SALE,VPLWK529ZAXM3CYD3,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101978,ORD-501978,SALE,W11V1YUEQ08FGEU5J,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101023,ORD-501023,SALE,WYHCWGUDXA1XF91C6,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101370,ORD-501370,SALE,X0TVUVD4DKHXKZYWK,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100104,ORD-500104,SALE,X3MAQN97F8SXYLVJJ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100772,ORD-500772,SALE,XAXAUS6UN9K4VP0JB,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101538,ORD-501538,SALE,XDH4Z29MPACBBJCW7,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100322,ORD-500322,SALE,XDMMCKHTNQWR8TYF8,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101974,ORD-501974,SALE,XG3S3W3NSF4BDCUZE,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100923,ORD-500923,SALE,XG4Q2DUQXLWMLPYTC,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101097,ORD-501097,SALE,XT5FY0XDNLE4BBQ6P,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100134,ORD-500134,SALE,XWPX1ZGW9J9QPWN6L,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101981,ORD-501981,SALE,Y1M0SR9RQ7DZHAGMC,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101256,ORD-501256,SALE,Y2KE9BVWAM5GSWQ4E,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100850,ORD-500850,SALE,YCTRV7FX22QGFPWA8,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100903,ORD-500903,SALE,YE80KGMPP5NEC1C5G,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101422,ORD-501422,SALE,YJUFGSHNRN4M3LR5L,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101290,ORD-501290,SALE,YMDA66A825GEU1XAM,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100159,ORD-500159,SALE,YTRX9KR4Y0A4MJQA2,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100624,ORD-500624,SALE,ZJNJD1AQASNX6T6W4,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100868,ORD-500868,SALE,ZL9N5Q1CDTQP8VBKB,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101100,ORD-501100,SALE,ZNZC5QXK3607RVMTN,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100154,ORD-500154,SALE,ZREXZFGD8M04C6L8J,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101032,ORD-501032,SALE,ZY7VF9KBEUNLXG8V7,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100771,ORD-500771,SALE,03L714BZTPG71W8CE,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101637,ORD-501637,SALE,03VDQSCAX93B8TXYJ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100795,ORD-500795,SALE,0JHY5NPCY6GWQH5DN,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101081,ORD-501081,SALE,0MX28WVDSMCX0SW3B,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100354,ORD-500354,SALE,0WSVY5D9BU6H7HE2X,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101196,ORD-501196,SALE,2HJURJE6T34NB0RLJ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100518,ORD-500518,SALE,2KPBHKJKRVGS6QH52,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101014,ORD-501014,SALE,3MT83C5Q8PDQXAFU3,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101699,ORD-501699,SALE,408YA7ZRA38C1JEAG,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100126,ORD-500126,SALE,4EZ7V0NUQZF45CXPJ,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101132,ORD-501132,SALE,4ZX82TMFUB16Y62QJ,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100268,ORD-500268,SALE,5FQCWMU93FJBCLDF8,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100879,ORD-500879,SALE,5H240SZHN68YBE7DD,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100307,ORD-500307,SALE,65C7HL70JQVP4WCH3,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100833,ORD-500833,SALE,6F6A8BBWFLY8UQ7BL,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101326,ORD-501326,SALE,6SLKZTNWGMJZ9ZAKE,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101309,ORD-501309,SALE,6SUBY1SLZ5YZDHZJ6,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101759,ORD-501759,SALE,6WBXJ0NSZALX9YU3L,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100812,ORD-500812,SALE,75KD65TG9ABS6E4AC,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-107791,ORD-500583,REFUND,76Q5P3YNQ539HFA5B,USD,matched,engine,-9.99,-9.99,-9.99,0.00
paypal_us,TXN-101128,ORD-501128,SALE,79T9NQ8XWXR5NBSZ4,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100186,ORD-500186,SALE,7LY4X0S6B2T5D65LA,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100402,ORD-500402,SALE,7LZE2JLA7D6YRNL6X,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101133,ORD-501133,SALE,7NPXL2CHX8R5BBKRM,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101279,ORD-501279,SALE,8YE3S1RE1SJ1BQEVK,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100982,ORD-500982,SALE,94GCLT6LFTGBR23XK,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-102011,ORD-502011,SALE,9PWR9X3JTSWT77FB0,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100469,ORD-500469,SALE,9V3KS9VPT1K7NYGXT,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100401,ORD-500401,SALE,9YA9UMK530P9Q7CF9,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101154,ORD-501154,SALE,AG0GERHMQSS0P81VD,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100486,ORD-500486,SALE,AHL1MH1U07BKVQ3RQ,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101001,ORD-501001,SALE,AJWV450EW35T5YULB,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100184,ORD-500184,SALE,ALSXCQ7ML0JQC2D0N,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-107808,ORD-501301,REFUND,BLDNU4Y0J8LHMAWJ5,USD,matched,engine,-59.99,-59.99,-59.99,0.00
paypal_us,TXN-101655,ORD-501655,SALE,BMAH7WYP2BK8VKLWQ,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100960,ORD-500960,SALE,BZ7V4LT5NAX5RQ7JJ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100569,ORD-500569,SALE,C66CU8NLBC73RDVEP,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101702,ORD-501702,SALE,C974TGSD2SWRC8ZT5,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101630,ORD-501630,SALE,CQEG02J75429KYZA6,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101690,ORD-501690,SALE,CRXJBZLCA1CW4B2LD,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100575,ORD-500575,SALE,CY9UGPQGNPSRKCR7J,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101652,ORD-501652,SALE,CZCUSGTF4YM689D79,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100251,ORD-500251,SALE,D0U19NYSD8G276YSP,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100531,ORD-500531,SALE,D543E4U2Y0P3VQHP0,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100388,ORD-500388,SALE,D6XA28234PTAFJLEV,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100349,ORD-500349,SALE,DFGUSPKFSHW7KF8W9,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100361,ORD-500361,SALE,DKVAV99XJFK79XPE8,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101444,ORD-501444,SALE,DWR3NKSWTHZ7R3J24,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100791,ORD-500791,SALE,E2063GFN17GCUV3G4,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101282,ORD-501282,SALE,E58NDTRZ3UJPLD8WX,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101076,ORD-501076,SALE,EJPHJRHV769ZGY5JM,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100889,ORD-500889,SALE,ELBG1ZZT76U9Z39WC,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100696,ORD-500696,SALE,F5XD9ZP4R3U182EVF,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101342,ORD-501342,SALE,FPKP1R8QMN4T4N5FA,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101204,ORD-501204,SALE,FZ825K8M91656KXC8,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100041,ORD-500041,SALE,G3LAJHEZUV9LZXB2Y,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101888,ORD-501888,SALE,G86T428GSH70JBNTH,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100893,ORD-500893,SALE,GBP3VXZ5B5N747FSQ,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101107,ORD-501107,SALE,GQ4C3RCPAVQSCZQS4,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101985,ORD-501985,SALE,GQ7HGWRVEDAFTUTVE,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100466,ORD-500466,SALE,GXUR11Y636XAQ8UUA,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100018,ORD-500018,SALE,GYJKNWJ60YKF0AEKE,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101193,ORD-501193,SALE,H1L0QQ9ZBFHWN8YEV,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101715,ORD-501715,SALE,H4DTALM8659KLP2PP,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100541,ORD-500541,SALE,H7RU2YFGPJ80YDC7A,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100095,ORD-500095,SALE,HGN6P5R4NMQFCM7G0,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101025,ORD-501025,SALE,HHUNE50A759BEVJYF,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100377,ORD-500377,SALE,HLL03PBQW213LLRBR,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-107786,ORD-500420,REFUND,HZ1EAE9TKFJQZ0RC9,USD,matched,engine,-9.99,-9.99,-9.99,0.00
paypal_us,TXN-100788,ORD-500788,SALE,J0ZYA4351WG0GQ5S7,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100225,ORD-500225,SALE,J7M60WVQVVJ92DNDY,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100931,ORD-500931,SALE,J8DTBENJZCWCRWEMD,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101272,ORD-501272,SALE,JUCC142U9M9XASWSS,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-107815,ORD-501537,REFUND,K0BS46PXFNCBSQXAZ,USD,matched,engine,-4.99,-4.99,-4.99,0.00
paypal_us,TXN-101033,ORD-501033,SALE,K6944BP53H3KVWJPB,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101108,ORD-501108,SALE,KCD89DGB0BGM9YZGM,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100492,ORD-500492,SALE,KJSQUPHC91N9TQV8J,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100740,ORD-500740,SALE,KRKVQQ7M2FC266UC9,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101406,ORD-501406,SALE,KYXKVM868E4WFWZGF,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100434,ORD-500434,SALE,L70QPMEG7MCN8316Y,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100474,ORD-500474,SALE,LK8947A67YBF2G2XT,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100214,ORD-500214,SALE,LRWKUA6P9E1QE0VMG,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100951,ORD-500951,SALE,MBHC76W4BNFMBWMY9,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-107777,ORD-500043,REFUND,MH5Q08A21BZSHNNXM,USD,matched,engine,-9.99,-9.99,-9.99,0.00
paypal_us,TXN-101704,ORD-501704,SALE,MRCFCMUEKTRBX29J2,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101719,ORD-501719,SALE,MXL36Z09W6EZKNWFT,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101733,ORD-501733,SALE,N56WCCQZX84E7Y9HB,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101525,ORD-501525,SALE,N5S0BCKHQ115CNC2C,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101852,ORD-501852,SALE,N9LSBCD9GDUMBU522,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101859,ORD-501859,SALE,NA5HRH55QBNDX37WV,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101150,ORD-501150,SALE,NJ3844NL39H9UST3A,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101833,ORD-501833,SALE,NS3LE4BE51QXRR1EN,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100050,ORD-500050,SALE,NT8RG74K8BJWE0RLV,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101262,ORD-501262,SALE,NW2V9GFYTGQ8W6389,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100601,ORD-500601,SALE,PYFV5PH2QVW85R3WF,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101018,ORD-501018,SALE,Q1Z3K2NHWHZ68K1YE,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100036,ORD-500036,SALE,Q269P4YZ4AUE5H83C,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100946,ORD-500946,SALE,Q9DA059LP2R61LK4A,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101501,ORD-501501,SALE,QTW3ZG65YL7VMTZPW,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101991,ORD-501991,SALE,QWA4E2K7ZMVP3RHX5,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100633,ORD-500633,SALE,R40DERXYLEZ5RCNZA,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100522,ORD-500522,SALE,R90UMSRJ6TXV7NPK5,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100769,ORD-500769,SALE,RLJVUCUA68U92SDQB,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100660,ORD-500660,SALE,RMV5LD3ZXUPJC6FXS,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101805,ORD-501805,SALE,RP4NFU5QMDCLVEMQH,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101195,ORD-501195,SALE,RRVVQU1XJ0KZ6GYJX,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100269,ORD-500269,SALE,S08G45MNSP27C45NA,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100636,ORD-500636,SALE,SC24U5AHG09WE1XB3,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101042,ORD-501042,SALE,SF3BHDESZU337PHZ5,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100398,ORD-500398,SALE,SX4Z8P13TFY0MG9ZY,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100611,ORD-500611,SALE,T2BPQXD646H0HJBL3,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100988,ORD-500988,SALE,T2HMB1TT1YJ2SSK9D,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101527,ORD-501527,SALE,TGE81P6851H3R0JMR,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101901,ORD-501901,SALE,TS1LPAPPGFDZY88Y0,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100128,ORD-500128,SALE,U2BR3KKJU48V5U6Z8,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101041,ORD-501041,SALE,U5UCKL8N91X2EFN3T,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101294,ORD-501294,SALE,UBWCL8HSY7S3M2PGD,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100573,ORD-500573,SALE,V9ZHAM550JSLFVNYF,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101731,ORD-501731,SALE,VMAHM52KHTMFVZ2JB,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101610,ORD-501610,SALE,VW839UVX72C1YXTQ0,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101232,ORD-501232,SALE,W7W3U6F03NYUBPTXJ,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101722,ORD-501722,SALE,WMR2W9FLGZ31M8F3W,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100521,ORD-500521,SALE,WTEVQY81TYK5DQX80,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100509,ORD-500509,SALE,XX6YAP79AEMRBFS7D,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101737,ORD-501737,SALE,YV4MV4ESUWXLVP685,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101628,ORD-501628,SALE,YZST35NWWZEPL1PZA,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100595,ORD-500595,SALE,Z0L9BXTCZFMU55S6S,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-102042,ORD-502042,SALE,ZJD8BSZ4D034SC2E2,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101244,ORD-501244,SALE,ZN19FTA30NVGSHBSF,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100412,ORD-500412,SALE,0CWV1YBTAVLUL4Q2Q,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-102019,ORD-502019,SALE,0NQQQKSLURT8L1EZ6,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100714,ORD-500714,SALE,13MC5H7Q546A4WG60,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101752,ORD-501752,SALE,14DCGR3T50NDPJYS3,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100914,ORD-500914,SALE,18TAW1EGMJGN1Y1MX,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100735,ORD-500735,SALE,1D32F57812Q0Z49AJ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100124,ORD-500124,SALE,1EU9KYNTXLX65J1RQ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100139,ORD-500139,SALE,1F14MZAYHM7HERXEW,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101870,ORD-501870,SALE,1KM8E52NYHSTCQ1SE,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101028,ORD-501028,SALE,1PJTPHTXN9KE294SZ,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101003,ORD-501003,SALE,2CUNWY4K7VSKP22VZ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100561,ORD-500561,SALE,2YKCG307U4TK2E9W0,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101878,ORD-501878,SALE,2ZP2LH01JKDRE9BYY,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100211,ORD-500211,SALE,3306T3Z3EPZWJNC1K,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-107788,ORD-500472,REFUND,36DHUFEG6PU4XFNAJ,USD,matched,engine,-5.00,-5.00,-5.00,0.00
paypal_us,TXN-101303,ORD-501303,SALE,37XNP245W4HHJJFP1,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101627,ORD-501627,SALE,3CWF8NJRSNWVC11ZS,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101116,ORD-501116,SALE,4D0GQ44SJ8RG6UDA2,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101785,ORD-501785,SALE,4LVYXH7MPBYPP0UNW,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100980,ORD-500980,SALE,5A59PYA37J2BB4BYS,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100327,ORD-500327,SALE,5EKKUFXKA791988KV,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100654,ORD-500654,SALE,5LS4PTWHRHMZNCEGJ,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100312,ORD-500312,SALE,5Q04R8MXH6JU39A45,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101936,ORD-501936,SALE,5UB06G6ARMZ6UFUGE,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100088,ORD-500088,SALE,5X52DP2JM7DN08QFX,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101450,ORD-501450,SALE,69FJ1B2STRWPVWFTD,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100228,ORD-500228,SALE,6CY7R8K70QCQ5FH5A,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100111,ORD-500111,SALE,6G33PYWKGQGLEEQDX,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101348,ORD-501348,SALE,75JGWB49VWHXNFHH4,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100540,ORD-500540,SALE,76JGV77L8DWRJHGRE,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101160,ORD-501160,SALE,7GSU37F2LWE2LD15U,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100453,ORD-500453,SALE,7S4S9SC2BTW0KL56C,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100935,ORD-500935,SALE,89GBSCG70HLZFXCVB,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100023,ORD-500023,SALE,8B8N97TR7SF61A8M7,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101935,ORD-501935,SALE,8FN16UT3CG5H4CTBK,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101209,ORD-501209,SALE,8N9Y6G8HQS2NL3MUR,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101424,ORD-501424,SALE,8UBJ5JA0MBTZWGFKA,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100594,ORD-500594,SALE,9E7X5M3X2CWUN9RFV,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101540,ORD-501540,SALE,9FD6E8UDVS8J0RVG4,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101192,ORD-501192,SALE,9HRELYL44WJ816HP1,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101439,ORD-501439,SALE,9LKXUAACPJVS4A2X2,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100809,ORD-500809,SALE,A8AGJFDGFTSJ7CPMS,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101873,ORD-501873,SALE,AU6W5PATWWQFNM428,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100028,ORD-500028,SALE,BBNWTYL7EDY1VP3J7,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100504,ORD-500504,SALE,BNS3BJJS3LPQTT694,USD,matched,engine,59.99,59.99,59.99,0.00
